id,name_ja,name_en,image_file_path,category,is_dictionary_visible,series_id,series_ja,series_en,rarity,expansion,hp,phy,int,agi,active_skill_name_ja,active_skill_name_en,active_skill_text_ja,active_skill_text_en,aura_name_ja,aura_text_ja
3027,ウィズダムドッグ,Wisdom Dog,Image/Extensions/3027.png,legacy,true,27,ドッグ,Dog,Rare,Legacy,0,0,58,57,ウィズダムリョウケン,Wisdom Hound,INTが最も高い敵に自身のINTの40 ~ 50%ダメージ / INTが最も高い敵のINTを自身のINTの8%ダウン,Deal damage to the enemy with the highest INT equal to 40 ~ 50% of this hero's INT. / Decrease the INT of the enemy with the highest INT by 8% of this hero's INT.,,
3028,ブレイブレイピア,Brave Rapier,Image/Extensions/3028.png,legacy,true,28,レイピア,Rapier,Rare,Legacy,0,58,0,57,ブレイブファント,Brave fant,先頭の敵に自身のPHYの50 ~ 60%ダメージ / 先頭の敵に自身のPHY減少量の50 ~ 54%ダメージ,Deal damage to the first enemy equal to 50 ~ 60% of this hero's PHY. / Deal damage to the first enemy equal to 50 ~ 54% of this hero's PHY decrease.,,
3029,ウィズダムリボルバー,Wisdom Revolver,Image/Extensions/3029.png,legacy,true,29,リボルバー,Revolver,Rare,Legacy,0,0,58,57,ウィズダムファニングショット,Wisdom Fanning Shot,先頭の敵に自身のINTの45 ~ 55%ダメージ / 先頭の敵に対象のINT減少量の9 ~ 11%ダメージ,Deal damage to the first enemy equal to 45 ~ 55% of this hero's INT. / Deal damage to the first enemy equal to 9 ~ 11% of target's INT decrease.,,
3030,ウィズダムゴブレット,Wisdom Goblet,Image/Extensions/3030.png,legacy,true,30,ゴブレット,Goblet,Rare,Legacy,174,0,57,0,ウィズダムチアーズ！,Wisdom Cheers!,HPが最も低い味方のHPを回復係数の40 ~ 50%回復 / 味方全体のPHYを対象のPHY減少量の21%アップ / 味方全体のINTを対象のINT減少量の21%アップ,Heal the ally with the lowest HP for 40 ~ 50% of Healing Coefficient. / Increase the PHY of all allies by 21% of target's PHY decrease. / Increase the INT of all allies by 21% of target's INT decrease.,,
3031,ブレイブブーツ,Brave Boots,Image/Extensions/3031.png,legacy,true,31,ブーツ,Boots,Rare,Legacy,258,0,0,29,ブレイブダッシュ,Brave Dash,自身のHPを回復係数の25 ~ 30%回復 / 自身のAGIを自身のAGIの8%アップ,Heal this hero for 25 ~ 30% of Healing Coefficient. / Increase this hero's AGI by 8% of this hero's AGI.,,
3032,ウィズダムセンス,Wisdom Sensu,Image/Extensions/3032.png,legacy,true,32,センス,Sensu,Rare,Legacy,87,0,57,29,ウィズダムシラビョウシ,Wisdom Shirabyouushi,敵全体に自身のINTの25 ~ 30%ダメージ / HPが最も低い味方のHPを回復係数の10%回復,Deal damage to all enemies equal to 25 ~ 30% of this hero's INT. / Heal the ally with the lowest HP for 10% of Healing Coefficient.,,
3033,ウィズダムMCHメダル,Wisdom MCH Medal,Image/Extensions/3033.png,legacy,true,33,MCHメダル,MCHMedal,Rare,Legacy,87,29,29,28,ウィズダムMaster Nobの御加護,Wisdom Master Nob's Protection,自身のPHYを自身のPHYの4%アップ / 自身のINTを自身のINTの4%アップ / 自身のAGIを自身のAGIの4%アップ,Increase this hero's PHY by 4% of this hero's PHY. / Increase this hero's INT by 4% of this hero's INT. / Increase this hero's AGI by 4% of this hero's AGI.,,
3034,ブレイブハンマー,Brave Hammer,Image/Extensions/3034.png,legacy,true,34,ハンマー,Hammer,Rare,Legacy,174,57,0,0,ブレイブストローク,Brave Stroke,先頭の敵に自身のPHYの50 ~ 60%ダメージ / 自身のPHYを自身のPHY増加量の18%アップ,Deal damage to the first enemy equal to 50 ~ 60% of this hero's PHY. / Increase this hero's PHY by 18% of this hero's PHY increase.,,
3035,ウィズダムボウガン,Wisdom Bow Gun,Image/Extensions/3035.png,legacy,true,35,ボウガン,Bow Gun,Rare,Legacy,87,0,57,29,ウィズダムサイレントシュート,Wisdom Silent Shooting,先頭の敵に自身のINTの45 ~ 55%ダメージ / 自身のINTを自身のINT増加量の18%アップ,Deal damage to the first enemy equal to 45 ~ 55% of this hero's INT. / Increase this hero's INT by 18% of this hero's INT increase.,,
3036,ウィズダムクラウン,Wisdom Crown,Image/Extensions/3036.png,legacy,true,36,クラウン,Crown,Rare,Legacy,87,0,29,57,ウィズダムマジェスティ,Wisdom Majesty,HPが最も低い味方のHPを回復係数の40 ~ 50%回復 / 自身のAGIを自身のAGI増加量の18%アップ,Heal the ally with the lowest HP for 40 ~ 50% of Healing Coefficient. / Increase this hero's AGI by 18% of this hero's AGI increase.,,
3037,ブレイブグンバイ,Brave Gunbai,Image/Extensions/3037.png,legacy,true,37,グンバイ,Gunbai,Rare,Legacy,0,58,57,0,ブレイブグンバイヘイホウ,Brave Gunbai Strategy,先頭の敵に自身のPHYの30 ~ 35%ダメージ / HPが最も低い味方のINTを自身のINTの8%アップ,Deal damage to the first enemy equal to 30 ~ 35% of this hero's PHY. / Increase the INT of the ally with the lowest HP by 8% of this hero's INT.,,
3038,ブレイブステアリング,Brave Steering Wheel,Image/Extensions/3038.png,legacy,true,38,ステアリング,Steering Wheel,Rare,Legacy,45,57,0,43,ブレイブハリケーン,Brave Hurricane,前衛の敵に自身のPHYの20%ダメージ / 中衛の敵に自身のPHYの35%ダメージ / 後衛の敵に自身のPHYの70%ダメージ,Deal damage to the frontline enemy equal to 20% of this hero's PHY. / Deal damage to the midline enemy equal to 35% of this hero's PHY. / Deal damage to the backline enemy equal to 70% of this hero's PHY.,,
3039,ブレイブストロベリー,Brave Strawberry,Image/Extensions/3039.png,legacy,true,39,ストロベリー,Strawberry,Rare,Legacy,216,0,0,43,ブレイブイチゴジェラート,Brave Strawberry Gelato,HPが最も低い味方のHPを回復係数の35 ~ 45%回復 / PHYが最も高い味方のAGIを自身のAGIの11%アップ,Heal the ally with the lowest HP for 35 ~ 45% of Healing Coefficient. / Increase the AGI of the ally with the highest PHY by 11% of this hero's AGI.,,
3040,ブレイブタンジェリン,Brave Tangerine,Image/Extensions/3040.png,legacy,true,40,タンジェリン,Tangerine,Rare,Legacy,87,72,0,14,ブレイブフライングタンジェリン,Brave Flying Tangerine,敵全体のPHYを自身のPHYの8%ダウン / 最後尾の敵に自身のPHYの40%ダメージ,Decrease the PHY of all enemies by 8% of this hero's PHY. / Deal damage to the last enemy equal to 40% of this hero's PHY.,,
3041,ブレイブライム,Brave Lime,Image/Extensions/3041.png,legacy,true,41,ライム,Lime,Rare,Legacy,129,72,0,0,ブレイブシトラススプラッシュ,Brave Citrus Splash,先頭の敵に自身のPHYの40 ~ 50%ダメージ / 自身のHPを与えたダメージの25 ~ 45%回復,Deal damage to the first enemy equal to 40 ~ 50% of this hero's PHY. / Heal this hero for 25 ~ 45% of damage dealt.,,
3042,ブレイブグラファイト,Brave Graphite,Image/Extensions/3042.png,legacy,true,42,グラファイト,Graphite,Rare,Legacy,0,72,0,43,ブレイブ電気伝導,Brave Electrical Conduction,HPが最も低い敵に自身のPHYの25 ~ 45%ダメージ / 最後尾の敵に{successRate}%の確率で恐怖を付与,Deal damage to the enemy with the lowest HP equal to 25 ~ 45% of this hero's PHY. / {successRate}% chance to inflict Fear on the last enemy.,,
3043,ウィズダムグレープ,Wisdom Grape,Image/Extensions/3043.png,legacy,true,43,グレープ,Grape,Rare,Legacy,0,43,43,29,ウィズダムボルドー,Wisdom Bordeaux,敵全体のAGIを自身のPHYの1 ~ 6%ダウン / 後衛の敵に自身のINTの30 ~ 40%ダメージ,Decrease the AGI of all enemies by 1 ~ 6% of this hero's PHY. / Deal damage to the backline enemy equal to 30 ~ 40% of this hero's INT.,,
3044,ブレイブセージ,Brave Sage,Image/Extensions/3044.png,legacy,true,44,セージ,Sage,Rare,Legacy,0,44,29,42,ブレイブハーブティー,Brave Harb Tea,味方全体のAGIを自身のPHYの3 ~ 5%アップ / 最後尾の敵に{successRate}%の確率で睡眠を付与,Increase the AGI of all allies by 3 ~ 5% of this hero's PHY. / {successRate}% chance to inflict Sleep on the last enemy.,,
3045,ウィズダムブルーベリー,Wisdom Blueberry,Image/Extensions/3045.png,legacy,true,45,ブルーベリー,Blueberry,Rare,Legacy,129,0,57,15,ウィズダムインクベリー,Wisdom Inkberry,前衛の敵に自身のINTの45%ダメージ / 中衛の敵に自身のINTの35%ダメージ / 後衛の敵に自身のINTの20%ダメージ / INTが最も低い敵に{successRate}%の確率で毒を付与,Deal damage to the frontline enemy equal to 45% of this hero's INT. / Deal damage to the midline enemy equal to 35% of this hero's INT. / Deal damage to the backline enemy equal to 20% of this hero's INT. / {successRate}% chance to inflict Poison on the enemy with the lowest INT.,,
3046,ウィズダムルビー,Wisdom Ruby,Image/Extensions/3046.png,legacy,true,46,ルビー,Ruby,Rare,Legacy,87,44,0,42,ウィズダムブリリアントカット,Wisdom Brilliant Cut,先頭の敵に自身のPHYの25 ~ 30%ダメージ / 自身に{successRate}%の確率でバリアを付与 / 自身のAGIを自身のAGIの5%ダウン,Deal damage to the first enemy equal to 25 ~ 30% of this hero's PHY. / {successRate}% chance to inflict Barrier on this hero. / Decrease this hero's AGI by 5% of this hero's AGI.,,
3047,ブレイブシップ,Brave Ship,Image/Extensions/3047.png,legacy,true,47,シップ,Ship,Rare,Legacy,39,44,43,15,ブレイブカノン砲,Brave Cannon,AGIが最も高い敵に自身のINTの0 ~ 55%ダメージ / AGIが最も高い敵に自身のPHYの0 ~ 55%ダメージ,Deal damage to the enemy with the highest AGI equal to 0 ~ 55% of this hero's INT. / Deal damage to the enemy with the highest AGI equal to 0 ~ 55% of this hero's PHY.,CEボーナス 12%,クエスト時、このヒーローの獲得CEが12%アップ
3048,ブレイブナイフ,Brave Knife,Image/Extensions/3048.png,legacy,true,48,ナイフ,Knife,Rare,Legacy,0,38,0,77,ブレイブリッパー,Brave Ripper,AGIが最も高い敵に自身のPHYの50 ~ 60%ダメージ / AGIが最も高い敵に{successRate}%の確率で恐怖を付与,Deal damage to the enemy with the highest AGI equal to 50 ~ 60% of this hero's PHY. / {successRate}% chance to inflict Fear on the enemy with the highest AGI.,,
3049,ウィズダムアルケブス,Wisdom Arquebus,Image/Extensions/3049.png,legacy,true,49,アルケブス,Arquebus,Rare,Legacy,114,0,77,0,ウィズダム狙撃兵,Wisdom Marksman,AGIが最も高い敵に自身のINTの45 ~ 55%ダメージ / AGIが最も高い敵に{successRate}%の確率で混乱を付与,Deal damage to the enemy with the highest AGI equal to 45 ~ 55% of this hero's INT. / {successRate}% chance to inflict Confusion on the enemy with the highest AGI.,,
3050,ウィズダムリソグラフィー,Wisdom Lithography,Image/Extensions/3050.png,legacy,true,50,リソグラフィ,Lithography,Rare,Legacy,0,0,77,38,ウィズダムアポカリプス,Wisdom Apocalypse,先頭の味方のHPを回復係数の20 ~ 30%回復 / 自身のHPを回復係数の20 ~ 30%回復,Heal the first ally for 20 ~ 30% of Healing Coefficient. / Heal this hero for 20 ~ 30% of Healing Coefficient.,,
3051,ブレイブウィップ,Brave Whip,Image/Extensions/3051.png,legacy,true,51,ウィップ,Whip,Rare,Legacy,0,57,29,29,ブレイブラッシング,Brave Lashing,「PHYが最も低い敵に自身のPHYの19 ~ 34%ダメージ」を2回繰り返す,[2 times]Deal damage to the enemy with the lowest PHY equal to 19 ~ 34% of this hero's PHY.,,
3055,とっておきのシュークリーム,Special Cream Puff,Image/Extensions/3055.png,legacy,true,55,スイーツ,Sweets,Rare,Legacy,144,0,67,0,シュークリームの恨みを受けよ！,Resentment of Cream Puff,HPが最も高い敵に自身のINTの20 ~ 30%ダメージ / HPが最も高い敵に対象のPHY/INT/AGI増加量合計の15 ~ 35%ダメージ,Deal damage to the enemy with the highest HP equal to 20 ~ 30% of this hero's INT. / Deal damage to the enemy with the highest HP equal to 15 ~ 35% of the total PHY/INT/AGI increase of target.,,
3056,ブレイブシックル,Brave Sickle,Image/Extensions/3056.png,legacy,true,56,シックル,Sickle,Rare,Legacy,48,67,0,32,ブレイブハーベスト,Brave Harvest,PHYが最も低い敵に自身のPHYの55 ~ 65%ダメージ / PHYが最も低い敵のINTを自身のPHYの6%ダウン,Deal damage to the enemy with the lowest PHY equal to 55 ~ 65% of this hero's PHY. / Decrease the INT of the enemy with the lowest PHY by 6% of this hero's PHY.,,
3057,ウィズダムワンド,Wisdom Wand,Image/Extensions/3057.png,legacy,true,57,ワンド,Wand,Rare,Legacy,72,0,81,10,ウィズダムスイング,Wisdom swing,PHYが最も低い敵に自身のINTの45 ~ 55%ダメージ / PHYが最も低い敵に自身のINT減少量の54 ~ 58%ダメージ,Deal damage to the enemy with the lowest PHY equal to 45 ~ 55% of this hero's INT. / Deal damage to the enemy with the lowest PHY equal to 54 ~ 58% of this hero's INT decrease.,,
3058,ブレイブサケ,Brave Sake,Image/Extensions/3058.png,legacy,true,58,サケ,Sake,Rare,Legacy,114,19,48,10,ブレイブヒャクヤク,Brave Hyakuyaku,HPが最も低い味方のHPを回復係数の40 ~ 50%回復 / 敵全体のPHYを対象のPHY増加量の30%ダウン / 敵全体のAGIを対象のAGI増加量の30%ダウン,Heal the ally with the lowest HP for 40 ~ 50% of Healing Coefficient. / Decrease the PHY of all enemies by 30% of target's PHY increase. / Decrease the AGI of all enemies by 30% of target's AGI increase.,,
3059,ウィズダムハット,Wisdom Hat,Image/Extensions/3059.png,legacy,true,59,ハット,Hat,Rare,Legacy,225,0,40,0,ウィズダムエレガンス,Wisdom Elegance,自身のINTを自身のINTの15 ~ 20%アップ,Increase this hero's INT by 15 ~ 20% of this hero's INT.,,
3060,ユニコ,Unico,Image/Extensions/3060.png,legacy,true,60,手塚オールスター,Tezuka All-star,Rare,Legacy,84,57,15,15,愛を取らないでください,For the Love of Unico,前衛の敵に自身のPHYの50%ダメージ / 中衛の敵に自身のPHYの40%ダメージ / 後衛の敵に自身のPHYの20%ダメージ / HPが最も低い敵に{successRate}%の確率で出血を付与,Deal damage to the frontline enemy equal to 50% of this hero's PHY. / Deal damage to the midline enemy equal to 40% of this hero's PHY. / Deal damage to the backline enemy equal to 20% of this hero's PHY. / {successRate}% chance to inflict Bleed on the enemy with the lowest HP.,,
3061,ブレイブマント,Brave Mantle,Image/Extensions/3061.png,legacy,true,61,マント,Mantle,Rare,Legacy,0,58,0,57,ブレイブフェーバー,Brave Fervour,HPが最も低い味方のHPをPHY回復係数の50 ~ 60%回復,Heal the ally with the lowest HP for 50 ~ 60% of PHY Healing Coefficient.,,
3062,創聖剣ベラネル,Holy Sword,Image/Extensions/3062.png,legacy,true,62,ブレイブ フロンティア ヒーローズ 創剣,BRAVE FRONTIER HEROES Original Sword,Rare,Legacy,0,77,0,38,ホーリー・レゾナンス,Holy Resonance,先頭の敵に自身のPHYの50 ~ 60%ダメージ / 先頭の敵に{successRate}%の確率で出血を付与,Deal damage to the first enemy equal to 50 ~ 60% of this hero's PHY. / {successRate}% chance to inflict Bleed on the first enemy.,,
3063,ウィズダムピエロ,Wisdom Pierrot,Image/Extensions/3063.png,legacy,true,63,ピエロ,Pierrot,Rare,Legacy,0,48,48,19,ウィズダムジャグリング,Wisdom Juggling,PHYが最も高い味方のPHYを自身のPHYの10%アップ / INTが最も高い味方のINTを自身のINTの10%アップ / 中衛の敵に{successRate}%の確率で気絶を付与,Increase the PHY of the ally with the highest PHY by 10% of this hero's PHY. / Increase the INT of the ally with the highest INT by 10% of this hero's INT. / {successRate}% chance to inflict Stun on the midline enemy.,,
